UserID,UserToken,Gate,Section,Score,Yes,No,Total,SessionDate
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2712,-24.289869181,10,0,10,2026-03-27
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2713,94.701703101,8,2,10,2026-03-27
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2714,-20.312672149,10,0,10,2026-03-27
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2715,-9.03182466900002,10,0,10,2026-03-27
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2716,24.194718763,8,2,10,2026-03-27
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2717,29.360662919,10,0,10,2026-03-27
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2718,43.488284384,9,1,10,2026-03-27
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2719,-68.851388345,10,0,10,2026-03-27
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2720,6.699550492,10,0,10,2026-03-27
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2721,3.052229777,10,0,10,2026-03-27
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2722,37.363255062,9,1,10,2026-03-27
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2723,-31.271904943,10,0,10,2026-03-27
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2724,-22.6864263,10,0,10,2026-03-27
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2725,-15.937183615,10,0,10,2026-03-27
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2726,1.82979797199999,10,0,10,2026-03-27
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2727,-69.719053677,10,0,10,2026-03-27
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2728,15.108374259,9,1,10,2026-03-27
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2733,-43.6069564,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2734,16.058858568,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2735,1.86185402199998,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2736,-54.000723332,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2737,-65.130025636,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2738,-17.54064652,9,1,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2739,-56.941032535,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2740,-47.896908338,9,1,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2741,83.743614395,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2742,41.313021848,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2743,98.630516274,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2744,-76.790441206,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2745,-168.780151675,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2746,33.746068727,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2747,-11.856191134,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2748,-24.549200415,3,7,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2749,-7.17782374000004,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2750,104.861045602,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2751,-53.88445442,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2752,-52.874066755,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2753,-37.455012556,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2754,-28.072151671,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2755,-88.405015261,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2756,-69.040188175,8,2,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2757,-50.061242704,9,1,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2758,0.460339096999995,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2759,7.00798849299999,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2760,-75.733392789,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2761,-24.158739105,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2762,-12.843965205,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2763,-89.005827844,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2764,60.142975837,9,1,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2765,0.0177876229999772,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2766,-60.040943303,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2767,62.817146744,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2768,-62.859396294,9,1,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2769,-18.873315813,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2770,31.243243514,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2771,37.646784703,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2772,18.040639177,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2773,47.448027145,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2774,31.622345876,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2775,49.331566704,9,1,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2776,-58.577518232,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2777,-67.67480183,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2778,32.975191441,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2779,-25.586261541,8,2,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2780,9.04716692699999,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2781,-43.069601955,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2782,28.67399286,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2783,71.09656754,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b2784,27.418140279,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a2785,137.4764536,10,0,10,2026-03-28
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4041,4.79221633847527,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4042,53.871778840374,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4043,-17.8516771403594,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4044,5.12754539227958,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4045,-1.52776150693525,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4046,-78.763008358046,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4047,-8.17444085860327,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4048,14.1930203240213,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4049,46.0097087054894,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4050,10.7782488619679,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4051,-25.8637496867008,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4052,69.6932308165052,9,1,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4053,21.5477956173121,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4054,62.6275686700656,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4055,70.6036711982827,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4056,-84.7517340212549,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4057,69.0876822912324,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4058,24.9924695932694,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4059,30.6005487306715,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4060,-4.20213003458902,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4061,40.1839795799424,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4062,-13.8048955616153,8,2,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4063,43.7636121911848,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4064,-4.1698898573765,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4065,3.50410678125631,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4066,-9.69267976197163,8,2,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4067,3.58596783010243,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4068,71.0479870869226,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4069,-25.4210161836296,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4070,4.35714378103875,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4071,62.6346149452847,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4072,-10.6689933278982,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4073,-8.50337823235626,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4074,11.8543916165846,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4075,9.02659097016316,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4076,-45.4329735653032,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4077,19.3481897006003,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4078,20.8472208181553,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4079,-57.7963493392614,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4080,-1.46112803454028,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4081,44.2021314576983,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4082,-30.7316074871778,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4083,10.7210405953612,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4084,35.9090556641407,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4085,-14.3641251925049,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4086,42.5652243627957,7,3,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4087,-100.732499060492,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4088,-52.1092625458129,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4089,10.4410608502204,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4090,32.9570071605328,3,7,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4091,-49.1374207594671,8,2,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4092,-14.4602043025194,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4093,-76.4032447627012,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4094,-51.4273180663629,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4095,23.4696984020465,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4096,11.8624174524773,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4097,38.722394979133,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4098,-34.6491822288155,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4099,14.6279074905556,9,1,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4100,18.1436387673194,10,0,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,b4101,-21.8585108908011,8,2,10,2026-04-17
69bd8c3cd6a0ac3b093955db,7365b037-89fb-4800-b728-c32e695975f8,1,a4102,-39.9676656950359,5,0,5,2026-04-17
69c020244221800bc764c7ae,0e1c0d48-9052-452c-8532-40ea8811a574,1,a783,71.0965675349738,8,2,10,2026-03-22
69c020244221800bc764c7ae,0e1c0d48-9052-452c-8532-40ea8811a574,2,b784,27.4181402626257,6,4,10,2026-03-22
69c020244221800bc764c7ae,0e1c0d48-9052-452c-8532-40ea8811a574,3,a785,102.037890704489,6,4,10,2026-03-23
69c020244221800bc764c7ae,0e1c0d48-9052-452c-8532-40ea8811a574,3,a841,23.7977017468756,7,3,10,2026-03-23
69c020244221800bc764c7ae,0e1c0d48-9052-452c-8532-40ea8811a574,4,b842,-9.7150702738249,8,2,10,2026-03-23
69c020244221800bc764c7ae,0e1c0d48-9052-452c-8532-40ea8811a574,5,a843,17.2392724427873,5,5,10,2026-03-23
69c020244221800bc764c7ae,0e1c0d48-9052-452c-8532-40ea8811a574,5,a847,-51.4937510319622,6,4,10,2026-03-24
69c020244221800bc764c7ae,0e1c0d48-9052-452c-8532-40ea8811a574,5,b848,34.5264474878791,8,2,10,2026-03-24
69c020244221800bc764c7ae,0e1c0d48-9052-452c-8532-40ea8811a574,6,a849,-47.302723989241,4,6,10,2026-03-24
